river_name,reach_id,node_id,lat,lon,width_m,max_width,n_chan_mod,dist_out
Sagavanirktok River,81390400031,81390400030491,69.66620457463826,-148.63485607245582,165.5,165.5,1,84666.0
Sagavanirktok River,81390400031,81390400030501,69.6651080696696,-148.6389345871596,127.0,127.0,1,84863.0
Sagavanirktok River,81390400031,81390400030511,69.66360506034074,-148.6413874022577,136.5,136.5,1,85056.0
Sagavanirktok River,81390400031,81390400030521,69.66198072196771,-148.64242242699217,248.0,1897.0,3,85240.0
Sagavanirktok River,81390400031,81390400030531,69.66051512125244,-148.64087026462943,169.0,1897.0,4,85437.0
Sagavanirktok River,81390400031,81390400030541,69.65893365781142,-148.63731361292284,148.0,1897.0,2,85642.0
Sagavanirktok River,81390400041,81390400040011,69.65706852708027,-148.63531357243696,171.0,2150.0,2,85855.0
Sagavanirktok River,81390400041,81390400040021,69.65533375479411,-148.6337621849275,150.0,2150.0,2,86046.0
Sagavanirktok River,81390400041,81390400040031,69.65387257838957,-148.63172679946325,183.0,2150.0,2,86231.0
Sagavanirktok River,81390400041,81390400040041,69.65242065386441,-148.62869225995317,230.5,2150.0,2,86441.0
Sagavanirktok River,81390400041,81390400040051,69.65083340575535,-148.6257354246122,223.5,2150.0,2,86647.0
Sagavanirktok River,81390400041,81390400040061,69.64909527990118,-148.62453846316697,166.0,2150.0,2,86858.0
Sagavanirktok River,81390400041,81390400040071,69.64734628505356,-148.62451530223998,184.5,2150.0,2,87038.0
Sagavanirktok River,81390400041,81390400040081,69.64559361173345,-148.62488942700847,245.0,2150.0,2,87256.0
Sagavanirktok River,81390400041,81390400040091,69.64383102126187,-148.6263338936001,244.5,2150.0,2,87444.0
Sagavanirktok River,81390400041,81390400040101,69.64208274188027,-148.6262333650424,219.0,2150.0,3,87658.0
Sagavanirktok River,81390400041,81390400040111,69.64033221224908,-148.62637556838874,245.5,2150.0,3,87840.0
Sagavanirktok River,81390400041,81390400040121,69.6385784090617,-148.6268707864527,241.0,2150.0,3,88051.0
Sagavanirktok River,81390400041,81390400040131,69.63683340128611,-148.62641723705602,363.5,2150.0,3,88234.0
Sagavanirktok River,81390400041,81390400040141,69.6350930941585,-148.62545635727773,435.0,2150.0,3,88447.0
Sagavanirktok River,81390400041,81390400040151,69.63321576791387,-148.62476110639696,435.0,2150.0,5,88662.0
Sagavanirktok River,81390400041,81390400040161,69.6314771863332,-148.6236130363674,335.0,2150.0,6,88856.0
Sagavanirktok River,81390400041,81390400040171,69.62984579309061,-148.62541979650823,401.0,2150.0,5,89066.0
Sagavanirktok River,81390400041,81390400040181,69.62820793661255,-148.62792099639816,339.5,2150.0,4,89262.0
Sagavanirktok River,81390400041,81390400040191,69.62659275030313,-148.6279777292839,323.0,2150.0,5,89449.0
Sagavanirktok River,81390400041,81390400040201,69.62499140918445,-148.6265423589437,362.0,2150.0,6,89639.0
Sagavanirktok River,81390400041,81390400040211,69.62325675428781,-148.62497199828258,360.0,2150.0,5,89853.0
Sagavanirktok River,81390400041,81390400040221,69.62137349916499,-148.62491652943245,368.0,2150.0,5,90067.0
Sagavanirktok River,81390400041,81390400040231,69.6196170737964,-148.6256943550621,381.0,2150.0,4,90250.0
Sagavanirktok River,81390400041,81390400040241,69.6178687547746,-148.6255976756444,322.0,2150.0,4,90464.0
Sagavanirktok River,81390400041,81390400040251,69.61611730109198,-148.6258389887378,304.0,2150.0,4,90646.0
Sagavanirktok River,81390400041,81390400040261,69.61437484034757,-148.62511051841338,255.0,2150.0,4,90857.0
Sagavanirktok River,81390400041,81390400040271,69.61248708721575,-148.6255398989197,344.0,2150.0,5,91071.0
Sagavanirktok River,81390400041,81390400040281,69.6108810842093,-148.62460590576492,360.0,2150.0,5,91266.0
Sagavanirktok River,81390400041,81390400040291,69.60943358800036,-148.62108443217014,310.0,2150.0,3,91474.0
Sagavanirktok River,81390400041,81390400040301,69.60783765020335,-148.6190595275155,212.5,2150.0,3,91665.0
Sagavanirktok River,81390400041,81390400040311,69.60623575643801,-148.61767750311986,188.5,2150.0,3,91847.0
Sagavanirktok River,81390400041,81390400040321,69.60449447810193,-148.61681787536514,168.0,2150.0,2,92061.0
Sagavanirktok River,81390400041,81390400040331,69.6027577991598,-148.61545909897947,125.0,2150.0,2,92251.0
Sagavanirktok River,81390400041,81390400040341,69.60102165105526,-148.61404180476237,161.0,2150.0,2,92465.0
Sagavanirktok River,81390400041,81390400040351,69.59928312495937,-148.6128816894039,229.5,2150.0,2,92655.0
Sagavanirktok River,81390400041,81390400040361,69.59769228111627,-148.61029315292794,161.5,2150.0,2,92883.0
Sagavanirktok River,81390400041,81390400040371,69.59610234801853,-148.60760220731495,206.5,2150.0,2,93068.0
Sagavanirktok River,81390400041,81390400040381,69.59449870994888,-148.60640164169345,218.5,2150.0,2,93257.0
Sagavanirktok River,81390400041,81390400040391,69.59276497310496,-148.60471409868128,293.0,2150.0,3,93476.0
Sagavanirktok River,81390400041,81390400040401,69.59102930523052,-148.60323597095496,227.0,2150.0,3,93667.0
Sagavanirktok River,81390400041,81390400040411,69.58957197983182,-148.6007465646397,233.0,2150.0,2,93871.0
Sagavanirktok River,81390400041,81390400040421,69.5882616884175,-148.596885898257,211.0,2150.0,2,94080.0
Sagavanirktok River,81390400041,81390400040431,69.58686680347427,-148.59344082752216,249.5,2150.0,2,94282.0
Sagavanirktok River,81390400041,81390400040441,69.5856247771228,-148.58975065157796,277.0,2150.0,2,94486.0
Sagavanirktok River,81390400041,81390400040451,69.58431913860333,-148.58653922372946,341.0,2150.0,3,94656.0
Sagavanirktok River,81390400041,81390400040461,69.58285813552835,-148.58443173234903,297.5,2150.0,4,94868.0
Sagavanirktok River,81390400041,81390400040471,69.58140861175843,-148.5810511204912,259.0,2150.0,4,95064.0
Sagavanirktok River,81390400041,81390400040481,69.57995351680596,-148.57828195244073,290.0,2150.0,4,95266.0
Sagavanirktok River,81390400041,81390400040491,69.57836053844494,-148.57587801890995,277.0,2150.0,3,95459.0
Sagavanirktok River,81390400041,81390400040501,69.57662666509631,-148.57417590524568,248.0,2150.0,4,95680.0
Sagavanirktok River,81390400041,81390400040511,69.57489172084082,-148.57259138984696,287.0,2150.0,3,95866.0
Sagavanirktok River,81390400041,81390400040521,69.57315550949832,-148.57114646473968,268.0,2150.0,5,96094.0
Sagavanirktok River,81390400041,81390400040531,69.5715613981088,-148.56885894174707,346.0,2150.0,4,96261.0
Sagavanirktok River,81390400041,81390400040541,69.56996701928213,-148.56659816602087,287.0,2150.0,3,96488.0
Sagavanirktok River,81390400041,81390400040551,69.56823338123557,-148.56486081402053,203.0,2150.0,2,96672.0
Sagavanirktok River,81390400041,81390400040561,69.56648983118711,-148.56423062029413,245.0,2150.0,2,96887.0
Sagavanirktok River,81390400041,81390400040571,69.56475151840654,-148.56301415984905,176.5,2150.0,2,97070.0
Sagavanirktok River,81390400041,81390400040581,69.5630110371139,-148.56203975690056,195.0,2150.0,2,97288.0
Sagavanirktok River,81390400041,81390400040591,69.56127718576427,-148.56032168486146,215.0,2150.0,2,97494.0
Sagavanirktok River,81390400041,81390400040601,69.55982339678181,-148.5573718876598,317.0,2150.0,3,97676.0
Sagavanirktok River,81390400041,81390400040611,69.55836736968243,-148.55466869794463,237.0,2150.0,4,97890.0
Sagavanirktok River,81390400041,81390400040621,69.55677565247767,-148.5520894510662,260.5,2150.0,3,98082.0
Sagavanirktok River,81390400041,81390400040631,69.55517480370204,-148.55053628953516,224.5,2150.0,3,98269.0
Sagavanirktok River,81390400041,81390400040641,69.55344018762585,-148.54889304202973,258.0,2150.0,2,98500.0
Sagavanirktok River,81390400041,81390400040651,69.55198508140406,-148.5460718320179,285.5,2150.0,4,98670.0
Sagavanirktok River,81390400041,81390400040661,69.55080545476685,-148.5425232890196,212.0,2150.0,4,98878.0
Sagavanirktok River,81390400041,81390400040671,69.54935750180563,-148.5388788637471,236.0,2150.0,4,99095.0
Sagavanirktok River,81390400041,81390400040681,69.54776622330647,-148.53622498306524,241.5,2150.0,4,99288.0
Sagavanirktok River,81390400041,81390400040691,69.54603002374364,-148.53474823641568,284.0,2150.0,4,99504.0
Sagavanirktok River,81390400041,81390400040701,69.54429371423244,-148.53328271553218,329.0,2150.0,4,99690.0
Sagavanirktok River,81390400041,81390400040711,69.54254988188579,-148.532674118718,315.0,2150.0,5,99902.0
Sagavanirktok River,81390400041,81390400040721,69.54080700912637,-148.5319558084481,302.5,2150.0,5,100083.0
Sagavanirktok River,81390400041,81390400040731,69.53906028376502,-148.53167686748301,360.0,2150.0,5,100293.0
Sagavanirktok River,81390400041,81390400040741,69.53731535312501,-148.53119301444713,327.5,2150.0,4,100487.0
Sagavanirktok River,81390400041,81390400040751,69.53558259939108,-148.5293184795969,315.0,2150.0,5,100702.0
Sagavanirktok River,81390400041,81390400040761,69.53383490774696,-148.52914960703774,269.5,2150.0,4,100884.0
Sagavanirktok River,81390400041,81390400040771,69.5320816418711,-148.52961749132373,343.0,2150.0,4,101095.0
Sagavanirktok River,81390400041,81390400040781,69.53019890550513,-148.5295048865014,195.0,2150.0,3,101305.0
Sagavanirktok River,81390400041,81390400040791,69.52845082834214,-148.52937995908124,195.0,2150.0,2,101485.0
Sagavanirktok River,81390400041,81390400040801,69.52669871417949,-148.52971599976868,203.0,2150.0,2,101699.0
Sagavanirktok River,81390400041,81390400040811,69.52494121444947,-148.530666548669,365.0,2150.0,2,101886.0
Sagavanirktok River,81390400041,81390400040821,69.52317985919812,-148.5320558686954,285.0,2150.0,3,102106.0
Sagavanirktok River,81390400041,81390400040831,69.52142372750174,-148.53284881369132,287.0,2150.0,3,102298.0
Sagavanirktok River,81390400041,81390400040841,69.51996591304994,-148.53031089936405,233.0,2150.0,3,102510.0
Sagavanirktok River,81390400041,81390400040851,69.51865216121344,-148.5266821498604,254.0,2150.0,3,102702.0
Sagavanirktok River,81390400041,81390400040861,69.51719582514175,-148.52396577788627,318.0,2150.0,4,102895.0
Sagavanirktok River,81390400041,81390400040871,69.51544793277124,-148.52381944521338,331.0,2150.0,5,103106.0
Sagavanirktok River,81390400041,81390400040881,69.51370523964479,-148.5230771935778,359.5,2150.0,5,103289.0
Sagavanirktok River,81390400041,81390400040891,69.51196496562154,-148.522057219355,331.0,2150.0,3,103505.0
Sagavanirktok River,81390400041,81390400040901,69.51022847529491,-148.5206023962577,273.0,2150.0,2,103692.0
Sagavanirktok River,81390400041,81390400040911,69.50849190869677,-148.5191551218933,251.0,2150.0,2,103909.0
Sagavanirktok River,81390400041,81390400040921,69.50673987361819,-148.51948438267289,244.5,2150.0,3,104096.0
Sagavanirktok River,81390400041,81390400040931,69.50498904693617,-148.51967474674052,276.0,2150.0,2,104313.0
Sagavanirktok River,81390400041,81390400040941,69.50339080404271,-148.51779305986975,214.0,2150.0,2,104493.0
Sagavanirktok River,81390400041,81390400040951,69.50207038943502,-148.51490458093465,190.0,190.0,1,104689.0
Sagavanirktok River,81390400041,81390400040961,69.50074758069032,-148.510511408878,162.0,2150.0,2,104908.0
Sagavanirktok River,81390400051,81390400050011,69.49917567834126,-148.5073515772128,217.0,1200.0,2,105153.0
Sagavanirktok River,81390400051,81390400050021,69.49742246281377,-148.5078205103755,181.0,1200.0,3,105335.0
Sagavanirktok River,81390400051,81390400050031,69.49566716083245,-148.50853047039007,327.0,1200.0,4,105553.0
Sagavanirktok River,81390400051,81390400050041,69.49390613434491,-148.50990147794266,354.5,1200.0,4,105742.0
Sagavanirktok River,81390400051,81390400050051,69.49228364840678,-148.51081056837484,293.5,1200.0,5,105926.0
Sagavanirktok River,81390400051,81390400050061,69.4905254533937,-148.511852473569,224.0,1200.0,5,106141.0
Sagavanirktok River,81390400051,81390400050071,69.48876528633267,-148.51312061901,220.0,1200.0,4,106356.0
Sagavanirktok River,81390400051,81390400050081,69.48725695185523,-148.51637506988368,148.0,1200.0,3,106552.0
Sagavanirktok River,81390400051,81390400050091,69.48575363676063,-148.51904630527932,205.5,1200.0,4,106754.0
Sagavanirktok River,81390400051,81390400050101,69.4842542932898,-148.5212571208057,238.0,1200.0,3,106940.0
Sagavanirktok River,81390400051,81390400050111,69.48303761345291,-148.52499135237207,212.0,1200.0,3,107148.0
Sagavanirktok River,81390400051,81390400050121,69.48233394271553,-148.52954422218568,189.5,1200.0,3,107333.0
Sagavanirktok River,81390400051,81390400050131,69.48179174022347,-148.5340827584437,133.0,1200.0,2,107533.0
Sagavanirktok River,81390400051,81390400050141,69.48048010535908,-148.53736414452896,129.0,1200.0,2,107728.0
Sagavanirktok River,81390400051,81390400050151,69.4788549970548,-148.53855166175535,145.5,1200.0,3,107924.0
Sagavanirktok River,81390400051,81390400050161,69.47708793104782,-148.54057612082292,230.0,1200.0,2,108145.0
Sagavanirktok River,81390400051,81390400050171,69.47532859107058,-148.54172435090626,177.5,1200.0,2,108337.0
Sagavanirktok River,81390400051,81390400050181,69.47356833943628,-148.54297458017942,112.0,1200.0,2,108549.0
Sagavanirktok River,81390400051,81390400050191,69.47182113374583,-148.5427504185135,138.5,1200.0,2,108736.0
Sagavanirktok River,81390400051,81390400050201,69.47008380674866,-148.54140978374252,130.0,1200.0,2,108949.0
Sagavanirktok River,81390400051,81390400050211,69.4683378567636,-148.5410434922139,154.0,1200.0,2,109132.0
Sagavanirktok River,81390400051,81390400050221,69.46673462774866,-148.53975299700915,98.0,1200.0,2,109325.0
Sagavanirktok River,81390400051,81390400050231,69.46499724441925,-148.53841656927034,123.0,1200.0,2,109537.0
Sagavanirktok River,81390400051,81390400050241,69.4631104413875,-148.53876317727537,210.0,1200.0,2,109755.0
Sagavanirktok River,81390400051,81390400050251,69.46135952353764,-148.53895890291736,128.5,1200.0,2,109937.0
Sagavanirktok River,81390400051,81390400050261,69.45961620715292,-148.53829392607923,180.0,1200.0,2,110151.0
Sagavanirktok River,81390400051,81390400050271,69.45786673825285,-148.53832554679397,163.0,1200.0,3,110337.0
Sagavanirktok River,81390400051,81390400050281,69.4561067011877,-148.53955316487398,202.0,1200.0,3,110553.0
Sagavanirktok River,81390400051,81390400050291,69.45435455615355,-148.53988731489935,250.5,1200.0,3,110735.0
Sagavanirktok River,81390400051,81390400050301,69.45260589167967,-148.53982767909923,137.0,1200.0,2,110949.0
Sagavanirktok River,81390400051,81390400050311,69.45086831076696,-148.53851401692143,116.5,1200.0,2,111143.0
Sagavanirktok River,81390400051,81390400050321,69.44927609120454,-148.5359744796377,52.5,52.5,1,111350.0
Sagavanirktok River,81390400051,81390400050331,69.44767844270973,-148.53404764644995,48.0,48.0,1,111537.0
Sagavanirktok River,81390400051,81390400050341,69.44593940481703,-148.53289511750322,127.0,127.0,1,111756.0
Sagavanirktok River,81390400051,81390400050351,69.44434340354782,-148.5307771362016,84.0,84.0,1,111950.0
Sagavanirktok River,81390400051,81390400050361,69.44306217309835,-148.52713285749786,127.0,127.0,1,112150.0
Sagavanirktok River,81390400051,81390400050371,69.44195513099147,-148.52325633202142,84.0,84.0,1,112346.0
Sagavanirktok River,81390400051,81390400050381,69.44053348549059,-148.52026655194422,71.0,71.0,1,112539.0
Sagavanirktok River,81390400051,81390400050391,69.43892742428774,-148.51928532299345,67.0,67.0,1,112723.0
Sagavanirktok River,81390400051,81390400050401,69.43730537696727,-148.5211611115387,105.0,1200.0,2,112954.0
Sagavanirktok River,81390400051,81390400050411,69.43598638085302,-148.52509941989294,84.0,1200.0,2,113154.0
Sagavanirktok River,81390400051,81390400050421,69.4348105040017,-148.52846057720902,158.5,1200.0,2,113324.0
Sagavanirktok River,81390400051,81390400050431,69.43356664644666,-148.53219921998252,169.0,1200.0,3,113558.0
Sagavanirktok River,81390400051,81390400050441,69.43218757059196,-148.536004335333,254.0,1200.0,3,113751.0
Sagavanirktok River,81390400051,81390400050451,69.43081612332524,-148.5389370526008,221.0,1200.0,3,113936.0
Sagavanirktok River,81390400051,81390400050461,69.42931187531735,-148.54166601371367,250.0,1200.0,3,114146.0
Sagavanirktok River,81390400051,81390400050471,69.42768062864133,-148.5435386723466,225.5,1200.0,3,114332.0
Sagavanirktok River,81390400051,81390400050481,69.42592426967171,-148.5443454325527,149.0,1200.0,2,114545.0
Sagavanirktok River,81390400051,81390400050491,69.42417178704858,-148.54471516262433,134.5,1200.0,2,114734.0
Sagavanirktok River,81390400051,81390400050501,69.42257287050921,-148.54294286885508,152.5,1200.0,2,114925.0
Sagavanirktok River,81390400051,81390400050511,69.4208237820375,-148.54293039915333,140.0,1200.0,2,115108.0
Sagavanirktok River,81390400061,81390400060011,69.4190647089567,-148.54404270967967,154.5,154.5,1,115321.0
Sagavanirktok River,81390400061,81390400060021,69.41755793305768,-148.54704500277546,84.0,84.0,1,115517.0
Sagavanirktok River,81390400061,81390400060031,69.41618548366765,-148.55006674949013,87.0,87.0,1,115694.0
Sagavanirktok River,81390400061,81390400060041,69.41485821189677,-148.55304548053655,69.0,69.0,1,115908.0
Sagavanirktok River,81390400061,81390400060051,69.41330988132454,-148.55566122976202,73.5,73.5,1,116136.0
Sagavanirktok River,81390400061,81390400060061,69.41183276581258,-148.55833272116672,75.0,1187.0,2,116308.0
Sagavanirktok River,81390400061,81390400060071,69.41083378373173,-148.5626951611255,90.0,1187.0,2,116508.0
Sagavanirktok River,81390400061,81390400060081,69.41005011627666,-148.56684349703724,136.0,1187.0,2,116689.0
Sagavanirktok River,81390400061,81390400060091,69.40886653287329,-148.57096235557415,127.0,127.0,1,116921.0
Sagavanirktok River,81390400061,81390400060101,69.40781194297033,-148.5750902252526,105.0,105.0,1,117093.0
Sagavanirktok River,81390400061,81390400060111,69.40693474796016,-148.57923068538204,86.5,86.5,1,117295.0
Sagavanirktok River,81390400061,81390400060121,69.40636706496144,-148.58415803494842,94.0,94.0,1,117507.0
Sagavanirktok River,81390400061,81390400060131,69.40642291034438,-148.5891311387425,147.5,147.5,1,117704.0
Sagavanirktok River,81390400061,81390400060141,69.40696012366651,-148.59413987884477,183.0,1187.0,3,117920.0
Sagavanirktok River,81390400061,81390400060151,69.40730894507372,-148.59913489389376,137.5,1187.0,2,118102.0
Sagavanirktok River,81390400061,81390400060161,69.40725294485743,-148.60409992230115,175.0,1187.0,3,118320.0
Sagavanirktok River,81390400061,81390400060171,69.40660772489458,-148.60902092934182,139.0,1187.0,2,118514.0
Sagavanirktok River,81390400061,81390400060181,69.40586956955352,-148.61317024466314,223.0,1187.0,3,118689.0
Sagavanirktok River,81390400061,81390400060191,69.40501250164728,-148.61769255992016,267.0,1187.0,5,118912.0
Sagavanirktok River,81390400061,81390400060201,69.40468704881822,-148.622636772948,294.5,1187.0,4,119099.0
Sagavanirktok River,81390400061,81390400060211,69.40405256338263,-148.6271752850598,287.0,1187.0,3,119298.0
Sagavanirktok River,81390400061,81390400060221,69.40314006992007,-148.6316924854792,236.5,1187.0,3,119522.0
Sagavanirktok River,81390400061,81390400060231,69.4019764734255,-148.63580809780123,190.0,190.0,1,119706.0
Sagavanirktok River,81390400061,81390400060241,69.40077993364719,-148.63941124377433,132.5,132.5,1,119912.0
Sagavanirktok River,81390400061,81390400060251,69.39978885195013,-148.64366652944054,191.0,191.0,1,120112.0
Sagavanirktok River,81390400061,81390400060261,69.39895660870631,-148.64818831043064,84.0,1187.0,2,120311.0
Sagavanirktok River,81390400061,81390400060271,69.39832145829543,-148.65272487439785,93.5,1187.0,2,120497.0
Sagavanirktok River,81390400061,81390400060281,69.3979924469934,-148.65766680853602,142.0,1187.0,2,120709.0
Sagavanirktok River,81390400061,81390400060291,69.39767994664055,-148.66260986432152,194.0,1187.0,2,120899.0
Sagavanirktok River,81390400061,81390400060301,69.3968830681924,-148.66713323490288,95.0,1187.0,2,121106.0
Sagavanirktok River,81390400061,81390400060311,69.39607857855772,-148.67150287899298,141.0,1187.0,2,121290.0
Sagavanirktok River,81390400061,81390400060321,69.39504692694048,-148.6750446063977,127.0,127.0,1,121486.0
Sagavanirktok River,81390400061,81390400060331,69.39370022826371,-148.67906063568287,84.0,84.0,1,121694.0
Sagavanirktok River,81390400061,81390400060341,69.39255200616122,-148.6827656951893,84.0,84.0,1,121913.0
Sagavanirktok River,81390400061,81390400060351,69.39130399689876,-148.68694640740523,84.0,84.0,1,122102.0
Sagavanirktok River,81390400061,81390400060361,69.39040801322409,-148.69107785891944,42.0,42.0,1,122307.0
Sagavanirktok River,81390400061,81390400060371,69.3892678095498,-148.6948536615104,80.0,80.0,1,122492.0
Sagavanirktok River,81390400061,81390400060381,69.38777457616827,-148.6971092516436,91.5,1187.0,2,122668.0
Sagavanirktok River,81390400061,81390400060391,69.38635132696388,-148.69980501313512,105.0,1187.0,2,122898.0
Sagavanirktok River,81390400061,81390400060401,69.38519450718817,-148.70407806445814,123.0,123.0,1,123111.0
Sagavanirktok River,81390400061,81390400060411,69.38444091411971,-148.70846551558785,54.0,54.0,1,123290.0
Sagavanirktok River,81390400061,81390400060421,69.38305099986378,-148.711323522519,60.5,60.5,1,123501.0
Sagavanirktok River,81390400061,81390400060431,69.38140790575623,-148.71419667948012,58.5,58.5,1,123712.0
Sagavanirktok River,81390400061,81390400060441,69.37990611218581,-148.71638327582,54.0,54.0,1,123888.0
Sagavanirktok River,81390400061,81390400060451,69.37827175461685,-148.71836486504532,42.0,42.0,1,124107.0
Sagavanirktok River,81390400061,81390400060461,69.37652521221861,-148.7180839827141,79.0,79.0,1,124288.0
Sagavanirktok River,81390400061,81390400060471,69.37477737485834,-148.71793389188232,63.0,63.0,1,124501.0
Sagavanirktok River,81390400061,81390400060481,69.37302328207977,-148.71841579970513,65.0,65.0,1,124683.0
Sagavanirktok River,81390400061,81390400060491,69.37127026656084,-148.71878867793959,120.0,1187.0,2,124895.0
Sagavanirktok River,81390400061,81390400060501,69.36938613739987,-148.71881306921097,123.0,123.0,1,125108.0
Sagavanirktok River,81390400061,81390400060511,69.36749337444141,-148.71970890184656,89.0,89.0,1,125297.0
Sagavanirktok River,81390400071,81390400070011,69.36572707032339,-148.72142132281363,71.0,71.0,1,125525.0
Sagavanirktok River,81390400071,81390400070021,69.36408810173172,-148.72385938901422,94.0,94.0,1,125737.0
Sagavanirktok River,81390400071,81390400070031,69.36245542167023,-148.72566182650633,80.0,80.0,1,125924.0
Sagavanirktok River,81390400071,81390400070041,69.36082879172763,-148.7268541571677,67.0,67.0,1,126113.0
Sagavanirktok River,81390400071,81390400070051,69.35907026376358,-148.72777785469347,36.0,36.0,1,126325.0
Sagavanirktok River,81390400071,81390400070061,69.35732481746741,-148.72738759979714,46.5,46.5,1,126509.0
Sagavanirktok River,81390400071,81390400070071,69.35558760573794,-148.72616998687047,77.0,1224.0,2,126724.0
Sagavanirktok River,81390400071,81390400070081,69.35384233576586,-148.72576177238145,111.5,1224.0,2,126909.0
Sagavanirktok River,81390400071,81390400070091,69.35209995177752,-148.7250633500837,75.0,1224.0,2,127119.0
Sagavanirktok River,81390400071,81390400070101,69.35021776727815,-148.72489127619272,78.0,1224.0,2,127330.0
Sagavanirktok River,81390400071,81390400070111,69.34847642441598,-148.72408784570572,94.0,1224.0,2,127515.0
Sagavanirktok River,81390400071,81390400070121,69.34687933675683,-148.72230857736847,79.5,1224.0,2,127713.0
Sagavanirktok River,81390400071,81390400070131,69.34514277144622,-148.7210230406429,113.0,1224.0,2,127925.0
Sagavanirktok River,81390400071,81390400070141,69.34340083329754,-148.72027814356917,117.0,1224.0,2,128112.0
Sagavanirktok River,81390400071,81390400070151,69.34180295017192,-148.7185757369952,123.0,1224.0,2,128311.0
Sagavanirktok River,81390400071,81390400070161,69.34035111718451,-148.7157114598957,148.0,1224.0,3,128515.0
Sagavanirktok River,81390400071,81390400070171,69.3392089844709,-148.711459645216,210.0,1224.0,4,128726.0
Sagavanirktok River,81390400071,81390400070181,69.33837557085646,-148.70682114031015,232.5,1224.0,2,128928.0
Sagavanirktok River,81390400071,81390400070191,69.33762793426158,-148.70257078599204,132.0,1224.0,2,129102.0
Sagavanirktok River,81390400071,81390400070201,69.33658737741035,-148.69890734358592,132.5,1224.0,2,129303.0
Sagavanirktok River,81390400071,81390400070211,69.3348655536419,-148.6988482402043,155.0,155.0,1,129522.0
Sagavanirktok River,81390400071,81390400070221,69.33312131325984,-148.69833025607167,63.0,63.0,1,129703.0
Sagavanirktok River,81390400071,81390400070231,69.33137749657577,-148.69776886735548,93.0,93.0,1,129917.0
Sagavanirktok River,81390400071,81390400070241,69.3296266118243,-148.69792887115787,69.0,1224.0,2,130102.0
Sagavanirktok River,81390400071,81390400070251,69.3280203054275,-148.69706646149504,85.5,1224.0,2,130292.0
Sagavanirktok River,81390400071,81390400070261,69.32642913500605,-148.69465665630852,118.0,1224.0,2,130519.0
Sagavanirktok River,81390400071,81390400070271,69.32498254939108,-148.69121763283584,381.0,1224.0,2,130708.0
Sagavanirktok River,81390400071,81390400070281,69.32352205137744,-148.6891995529809,280.5,1224.0,4,130907.0
Sagavanirktok River,81390400071,81390400070291,69.3218902180548,-148.69095051542686,380.0,1224.0,3,131101.0
Sagavanirktok River,81390400071,81390400070301,69.32013074010395,-148.69199145154062,339.0,1224.0,5,131313.0
Sagavanirktok River,81390400071,81390400070311,69.31838237047779,-148.6918946390255,330.5,1224.0,5,131497.0
Sagavanirktok River,81390400071,81390400070321,69.31675125226063,-148.69356890376005,306.0,1224.0,5,131713.0
Sagavanirktok River,81390400071,81390400070331,69.31511217691249,-148.69605433522875,245.0,1224.0,4,131910.0
Sagavanirktok River,81390400071,81390400070341,69.31361438660322,-148.6978501596939,355.0,1224.0,6,132086.0
Sagavanirktok River,81390400071,81390400070351,69.3122417262603,-148.70060447112965,508.0,1224.0,6,132290.0
Sagavanirktok River,81390400071,81390400070361,69.31072857978451,-148.70395628192432,503.0,1224.0,6,132507.0
Sagavanirktok River,81390400071,81390400070371,69.30909285414964,-148.7060853608531,386.0,1224.0,6,132693.0
Sagavanirktok River,81390400071,81390400070381,69.3074703500019,-148.70687072106932,386.0,1224.0,5,132880.0
Sagavanirktok River,81390400071,81390400070391,69.30583683694317,-148.70877113370133,343.5,1224.0,3,133091.0
Sagavanirktok River,81390400071,81390400070401,69.30406766653594,-148.71078013297287,311.0,1224.0,4,133308.0
Sagavanirktok River,81390400071,81390400070411,69.30231411838507,-148.71120681708746,337.5,1224.0,4,133488.0
Sagavanirktok River,81390400071,81390400070421,69.30056593709666,-148.71109044897375,253.0,1224.0,4,133699.0
Sagavanirktok River,81390400071,81390400070431,69.29881066881626,-148.71169076305227,273.5,1224.0,4,133884.0
Sagavanirktok River,81390400071,81390400070441,69.29706205746166,-148.71161782485635,330.0,1224.0,4,134099.0
Sagavanirktok River,81390400071,81390400070451,69.295317991339,-148.71108526368823,288.5,1224.0,4,134284.0
Sagavanirktok River,81390400071,81390400070461,69.29355817560477,-148.71214500917017,197.0,1224.0,3,134503.0
Sagavanirktok River,81390400071,81390400070471,69.29179448354182,-148.71359537044887,176.0,1224.0,2,134695.0
Sagavanirktok River,81390400071,81390400070481,69.29016416257883,-148.7151646823195,204.0,1224.0,2,134885.0
Sagavanirktok River,81390400071,81390400070491,69.28855241345407,-148.71485973856758,189.0,189.0,1,135082.0
Sagavanirktok River,81390400071,81390400070501,69.28678984708883,-148.71619378124333,121.0,1224.0,2,135298.0
Sagavanirktok River,81390400071,81390400070511,69.2850316157392,-148.71708993370362,88.0,1224.0,2,135485.0
Sagavanirktok River,81390400071,81390400070521,69.28359729064313,-148.71897302609534,75.0,1224.0,2,135669.0
Sagavanirktok River,81390400071,81390400070531,69.28240975124483,-148.7225578686549,127.0,1224.0,2,135877.0
Sagavanirktok River,81390400071,81390400070541,69.28104881940547,-148.7262501381787,148.0,1224.0,3,136081.0
Sagavanirktok River,81390400071,81390400070551,69.2798827820264,-148.73028323837957,205.0,1224.0,3,136289.0
